headline,section,locations,word_count,snippet,source,subjects,url,desk,date,type,id,abstract
Russia Seeks Closer Ties With Breakaway Region After Moldova's EU Move,World,[],343,"Moscow on Wednesday said tying Moldova closer to the European Union violated the rights of the people in the former Soviet republic's breakaway, Russian-speaking region of Transdniestria and said it would foster closer ties with the enclave.",Reuters,[],http://www.nytimes.com/reuters/2014/07/02/world/europe/02reuters-ukraine-crisis-russia-moldova.html,,2014-07-02,News,53b4402638f0d84e7a8ca3f4,
"China PMIs Jump to Multi-Month Highs in July, Add to View Economy Is Steadying",Business Day,[],711,"China's factories posted their strongest growth in at least 1-1/2 years in July as new orders surged to multi-month highs, two surveys showed on Friday, cementing bets that the economy is re-gaining momentum after a spate of stimulus measures.",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-china-economy-pmi-official.html,,2014-08-01,News,53db17d438f0d8548aeb7ea1,
"China Final HSBC PMI at 18-Month Peak in July, Adds to Signs of Recovery",Business Day,[],419,"China's factory sector posted its strongest growth in 18 months in July as new orders surged to multi-month highs, a private survey showed on Friday, adding to signs the economy is regaining momentum helped by a spate of stimulus measures.",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-china-economy-hsbc-pmi.html,,2014-08-01,News,53db17dd38f0d8548aeb7ea3,
"Wall Street Deepens Stocks Slump; Dollar, U.S. Yields Ease",Business Day,[],616,"Global equities markets dropped for a fourth day on Friday, with Wall Street again slumping as investors shrugged off economic data showing solid improvement in U.S. labor markets.",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-markets-global.html,,2014-08-01,News,53db188838f0d8548aeb7ea4,
BOJ's Kuroda Defends Upbeat Economic View Despite Soft Data,Business Day,[],553,"Bank of Japan Governor Haruhiko Kuroda came out fighting on Friday, giving a spirited defence of the economy's performance after a run of weak data, and reiterated his readiness to expand stimulus if inflation faltered on the path to his 2 percent...",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-japan-economy-kuroda.html,,2014-08-01,News,53db193538f0d8548aeb7ea5,
China's Home Prices Drop Month on Month in July-Surveys,Business Day,[],299,"China's home prices fell further in July from the previous month, two private surveys showed on Friday, underlining the weakness in the property market that poses a growing risk to the economy.",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-china-property-prices.html,,2014-08-01,News,53db1f8c38f0d8548aeb7eb0,
"U.S. Job Growth Cools, Unemployment Rate Rises",Business Day,[],891,"U.S. job growth slowed a bit in July and&#160;the unemployment rate unexpectedly rose, pointing to slack in the labor market that could give the Federal Reserve room to keep interest rates low for a while.",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-usa-economy.html,,2014-08-01,News,53db204138f0d8548aeb7eb3,
China's Factories Spring to Life as Global Trade Reawakens,Business Day,[],640,"Activity in China's vast factory sector expanded at the fastest pace in 27 months in July, while industry surveys across Asia showed a pick up in export orders that hinted at a long-awaited revival in global trade.",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-global-economy.html,,2014-08-01,News,53db21a838f0d8548aeb7eb8,
Irish Manufacturing Activity Expands for 14th Month Running in July-PMI,Business Day,[],202,"Irish manufacturing activity expanded steadily in July, a survey showed on Friday, as strong orders at home and from overseas helped keep the country's economy recovery on track. The Investec Manufacturing Purchasing Managers' Index (PMI)rose...",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-pmi-manufacturing-ireland.html,,2014-08-01,News,53db230d38f0d8548aeb7ebb,
ArcelorMittal Warns on Profit as Ore Price Hits Mining,Business Day,[],612,"ArcelorMittal SA, the world's largest steelmaker, cut its forecast for earnings this year after lower than anticipated iron ore prices ate into the profit of its mining business, sending its shares down some 6 percent.",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-arcelormittal-results.html,,2014-08-01,News,53db25e938f0d8548aeb7ec0,
"India Says WTO Deal Not Dead, Can Sign in September if Concerns Addressed",Business Day,[],983,"India is willing to sign a global trade deal, which it has torpedoed, if other World Trade Organization members can agree to its parallel demand for concessions on stockpiling food, senior officials in New Delhi said on Friday.",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-india-trade-wto.html,,2014-08-01,News,53db2c3538f0d8548aeb7ec7,
Polish Deputy PM-Russia-EU Sanctions Row Will Cut GDP Growth,World,[],231,"Fallout from tit-for-tat sanctions between the European Union and Russia will shave 0.6 percentage points off Poland's economic growth this year, Deputy Prime Minister Janusz Piechocinski was quoted as saying on Friday.",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/world/europe/01reuters-ukraine-crisis-poland-economy.html,,2014-08-01,News,53db3fe338f0d8548aeb7ee9,
Business as Unusual for Sanguine Argentines in Default Deja Vu,Business Day,[],841,"Argentina may have defaulted on its debt for the second time in 12 years on Thursday, but the packed elegant cafes in Buenos Aires show little sign of distress and shoppers rather than protestors fill the streets.",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-argentina-debt-sentiment.html,,2014-08-01,News,53db485038f0d8548aeb7efa,
Russia's Putin to Introduce Consumer Tax as Economic Woes Grow,World,[],477,"President Vladimir Putin has decided to introduce a sales tax on Russian consumers, two sources acquainted with the issue said on Thursday, raising the tax burden earlier than expected as Western sanctions deepen the country's financial woes.",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/world/europe/01reuters-russia-economy-tax.html,,2014-08-01,News,53db49be38f0d8548aeb7efc,
Euro Zone Factory Growth Eases in July as Inflation Fades Away,Business Day,[],332,"Euro zone manufacturing growth failed to accelerate as expected last month despite factories barely raising prices, as growing tensions in Ukraine weighed on sentiment, a survey showed on Friday. With inflationary pressure evaporating and factory...",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-pmi-manufacturing-eurozone.html,,2014-08-01,News,53db4bd538f0d8548aeb7eff,
Nine Reasons Why India's WTO Veto Shocked the World,Business Day,[],731,"India's tough diplomacy blocked a landmark world trade treaty late on Thursday, despite last-ditch talks to rescue what would have been the first global trade reform since the creation of the World Trade Organization 19 years ago.",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-india-trade-wto-reasons.html,,2014-08-01,News,53db4c9338f0d8548aeb7f01,
British Manufacturing Growth in July Slowest in a Year-PMI,Business Day,[],462,"British manufacturing grew at its slowest pace in a year in July, possibly reflecting the prospect of higher interest rates at home and the impact of conflict in Ukraine, a survey showed on Friday.",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-pmi-manufacturing-britain.html,,2014-08-01,News,53db522a38f0d8548aeb7f06,
Chinese Employees at Microsoft's Nokia Arm Protest Mass Layoffs,Technology,[],324,"""Hundreds"" of Chinese employees at Microsoft Corp's Nokia phone business protested on Friday against mass layoffs that the U.S. tech company announced last month, according to an employee present and pictures posted on social media networks.",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/technology/01reuters-microsoft-protests.html,,2014-08-01,News,53db668f38f0d8548aeb7f42,
U.S. Auto Sales Fall Short of Expectations in July,Business Day,[],613,Ford Motor Co and Toyota Motor Corp posted stronger-than-expected growth in U.S. auto sales in July but most manufacturers on Friday reported gains below expectations as several months of strong demand pushed optimism too high.,Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-autos-ussales.html,,2014-08-01,News,53db6a1838f0d8548aeb7f47,
"Putin Wants Monasteries, Church Rebuilt Inside Kremlin",World,[],399,"Russian President Vladimir Putin has called for two monasteries and a church that were demolished during Soviet times to be rebuilt in the Kremlin, the largest overhaul of the site's architectural landscape in nearly a century.",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/world/europe/01reuters-russia-kremlin-putin.html,,2014-08-01,News,53db6b7e38f0d8548aeb7f4c,
Western Sanctions Do Not Help to De-escalate Ukraine Crisis: Russian Official,World,[],82,"Western sanctions against Russia are not helping to de-escalate the situation in Ukraine, state-run Itar-Tass news agency quoted Russia's envoy to the European Union as saying on Friday.",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/world/europe/01reuters-ukraine-crisis-russia-envoy.html,,2014-08-01,News,53db6e4f38f0d8548aeb7f51,
Kenyan President Orders Government to Repossess Contested Land on Volatile Coast,World,[],446,"Kenya's President Uhuru Kenyatta has ordered the government to repossess large areas of land in Lamu County, which has been hit by recent attacks, saying land grabbing was helping fuel instability on the north coast.",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/world/africa/01reuters-kenya-security.html,,2014-08-01,News,53db782338f0d8548aeb7f6d,
Argentina Holds No Positive Expectations for Friday's Debt Hearing,Business Day,[],287,Argentina's Cabinet chief Jorge Capitanich said on Friday the government held no positive expectations for a court hearing in New York later in the day that will discuss the South American country's debt default.,Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-argentina-debt-hearing.html,,2014-08-01,News,53db7fde38f0d8548aeb7f91,
"Fed Could Raise Rates Early Next Year, Fisher Tells CNBC",Business Day,[],126,"A top Federal Reserve official said on Friday that it is ""very possible"" the Fed could start raising rates early next year, as long as the U.S. economy continues to improve as it has been.",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-usa-fed-fisher.html,,2014-08-01,News,53db82af38f0d8548aeb7f98,
Argentina Debt Talks Must Continue After Default-U.S. Judge,Business Day,[],925,"Argentina cannot turn its back on negotiations with holdout creditors after defaulting on its sovereign debt, a U.S. judge instructed on Friday, just as the country's failure to service a June interest payment was declared a ""credit event.""",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-argentina-debt.html,,2014-08-01,News,53db86ed38f0d8548aeb7fa3,
"U.S. Consumer Spending Rises, Inflation Pressures Muted",Business Day,[],341,"U.S. consumer spending rose for a fifth straight month in June, but a moderation in price increases suggested the Federal Reserve will not raise interest rates anytime soon.",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-usa-consumer-spending.html,,2014-08-01,News,53db8bd438f0d8548aeb7fae,
"Instant View: July U.S. Job Growth Above 200K, Below Expectations",Business Day,[],1155,U.S. job growth slowed more than expected in July and an unexpected rise in the unemployment rate pointed to some slack in the labor market that could give the Federal Reserve room to keep interest rates low for a while.,Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-usa-economy-instantview.html,,2014-08-01,News,53db900d38f0d8548aeb7fc2,
